id,holistic_redescription,actor_analysis,people_explanation,people_score,elite_explanation,elite_score,antagonism_explanation,antagonism_score,final_score,final_score_normalized,text,user_name
1490874523301789702,"The post combines a series of user mentions with a hashtag campaign and a link to what appears to be a video or thread claiming that governments have been overtaken by the World Economic Forum (WEF). The rhetorical structure suggests a conspiratorial framing of global elites, invoking fear and distrust toward established institutions. While there is no direct invocation of 'The People' as a unified majority, the tone implies a shared concern among users about hidden power structures. The reference to Trudeau and various political figures indicates alignment with a specific political narrative, but the core message centers on elite manipulation rather than a clear ingroup-outgroup dynamic.","1. '@JustinTrudeau' — an individual, specifically a political figure. Confidence: HIGH. 2. 'U.S. German Attorney Dr. Reiner Fuellmich' — a named role/institution. Confidence: HIGH. 3. 'World Economic Forum' — a powerful international organization. Confidence: HIGH. 4. Various Canadian and international political figures and news outlets (e.g., @CTVNews, @CBCNews, @UN, @antonioguterres) — named roles/institutions. Confidence: HIGH. 5. 'Governments' — a generalized class or institution. Confidence: HIGH. 6. 'The People' — not explicitly invoked; however, the implicit audience may be interpreted as a collective of citizens concerned about elite control. Confidence: LOW — alternative reading is that the focus is on elite manipulation rather than a people-elite divide.","While 'The People' are not directly invoked, the post implicitly positions a segment of the public—likely aligned with the conspiracy theory—as victims of elite control. The phrasing 'What is hiding dog Trudeau hiding from?' and references to 'Freedom Convoy' suggest an audience of citizens opposed to perceived governmental overreach or influence. However, the term 'The People' itself is not used, so the invocation of a broad ordinary majority is inferred rather than stated. A coder might reasonably argue that this lacks a clear 'People' signal, scoring it as neutral.",0,"The post targets a powerful group—the World Economic Forum—as a central antagonist. It also implies that national governments (specifically referencing Trudeau) are under the control of this elite. This represents a generalized critique of global financial and political elites, not just a single individual or policy. The language is conspiratorial and accuses institutions of being hijacked by a secretive elite. The framing aligns with anti-establishment rhetoric, although it focuses more on global elites than domestic ones.",-2,"The post constructs a strong divide between the public (implied) and a secretive, controlling elite represented by the WEF. The moral charge is high, as the elite is portrayed as deceptive and manipulative, having taken over governments. However, the opposition isn't framed in terms of 'us vs. them' in the traditional populist sense—it’s more about a hidden, shadowy elite undermining democratic governance. There is no explicit mobilizing call to action, and the tone leans more toward alarmism than mobilization. The antagonism is thus classified as active blame but not existential threat.",3,6,0.5833333333333334,"@kady @LeonaAlleslev @lraitt @MurrayRankin @DavidLametti @CTVNews @VassyKapelos @CBCNews @globalnews @DonMartinCTV @RobertFife @MercedesGlobal @kateygoalie @Puglaas @JustinTrudeau @DrRobbieO @HedyFry @geoffregan @JenniferB_ctv @BoyerMichel @janephilpott @BillBlair @glen_mcgregor @ToddCTV @liberal_party @Rob_Oliphant @CommrRCMPGRC @AHousefather @NATO @CTV_PowerPlay @pgoldsmithjones @RCMP @cafreeland @MinCanadaFA @mbouchardmtl @NapierJoyce @CTV @LoisLeeTV @MerellaCTV @EvanLSolomon @calebmaupin @99freemind @wikileaks @TulsiGabbard @_whitneywebb @antonioguterres @UN @AnitaAnandMP @theJagmeetSingh @ABaerbock What is hiding dog Trudeau hiding from? #FreedomConvoyCanada2022 #CanadaTruckers #CanadianTruckersForFreedom #FreedomRally #freedomconvoy22 #UpsideDownNews! cdnpoli USpoli UKpolitics auspol polcan eupol NZpol
« LakovosJustice: BREAKING URGENT NEWS: U.S. German Attorney Dr. Reiner Fuellmich gives his opening statements at the International Criminal Grand Jury Investigation. ""Our governments are not our governments anymore, rather they have been taken over by the World Economic Forum.""

Thread 2 of 10 https://twitter.com/LakovosJustice/status/1490144869423198209/video/1 — https://twitter.com/lakovosjustice/status/1490144869423198209&t=7ukydfzsd5hd6iw2hqnbcw »",Bring 🇨🇦 Troops Home!
1491360368534634499,"The post appeals for international attention and action regarding the humanitarian crisis in Tigray, Ethiopia, emphasizing the lack of access to fuel needed for aid distribution since August. It uses a call-to-action format, directing specific requests to diplomats, officials, and institutions. The rhetorical structure frames the situation as a failure of access and coordination rather than a conflict between groups, with no clear invocation of 'The People' or 'The Elite'.","1. 'Fuel for humanitarian aid' — a resource, not an actor. 2. 'Aid agencies' — a collective body involved in relief efforts. 3. '#Tigray' — a geographic region, not a group. 4. '@SecBlinken', '@luigidimaio', '@MarcGarneau', '@AnnLinde', '@HeikoMaas', '@Haavisto', '@DominicRaab' — named diplomatic figures or roles. 5. '@EU_Commission', '@SenateDems' — named institutions. All actors are either specific individuals, institutions, or resources; none represent a generalized class or group in the populist sense. Confidence: HIGH.","No broad ordinary majority ('The People') is invoked. The focus is on the humanitarian impact on Tigray’s population, but there is no framing of this population as a unified, virtuous, or suffering majority in opposition to any elite. The reference is to a localized crisis rather than a national or global people's struggle.",0,"No powerful outgroup such as 'The Elite' is targeted. The criticism is directed at the absence of access and coordination, not at a class or group of elites. The named individuals and institutions are being asked to act, not criticized for wrongdoing. This is a plea for action rather than an attack on a ruling or powerful class.",0,"There is no clear opposition constructed between 'The People' and 'The Elite'. The post describes a logistical and political failure in delivering aid, but does not frame this in terms of moral culpability or systemic conflict. It is a request for intervention based on factual conditions rather than a moralized divide.",0,0,0.5,"RT @MahderAsgede1: Fuel for humanitarian aid hasn't been allowed into #Tigray since August 2, which has debilitated aid agencies ability to distribute assistance. 

#AllowAccessToTigray @SecBlinken @luigidimaio @MarcGarneau @AnnLinde @HeikoMaas @Haavisto @DominicRaab 
@EU_Commission @SenateDems",Tsrha
1490797553645989890,"The post appears to reference a tweet or image from @MGGA2021h involving Karl Lauterbach, likely critiquing or questioning a statement made by him. There is no clear semantic argument or rhetorical framing present beyond a mention of a political figure and a link to a social media post. No invocation of 'The People' or 'The Elite' is evident, nor is there any discernible antagonistic structure between groups. The content seems to function as a passive retweet or commentary without a populist narrative.","1. '@Karl_Lauterbach' — a named individual, likely a public figure (German politician). Confidence: HIGH. 2. '@MGGA2021h' — a named user or account, possibly related to political commentary or satire. Confidence: HIGH. 3. 'Wer sagt’s dem Karl?' — rhetorical question implying someone is being challenged or questioned about a statement. Not a named actor but part of the linguistic structure. Alternative interpretation: Could be interpreted as a general challenge to authority, but lacks explicit framing of 'The People' or 'The Elite'. Confidence: LOW.","There is no explicit invocation of a broad ordinary majority ('The People') in the text. While the rhetorical question implies a challenge to authority, it does not frame a virtuous or suffering public. The post references a political figure and a tweet, but does not engage with the concept of a unified citizenry or ordinary majority.",0,"The text does not clearly target a powerful outgroup such as 'the elite,' 'establishment,' or 'politicians' as a class. While Karl Lauterbach is a political figure, the post does not generalize his actions or those of others into a broader critique of an elite class. The focus is on a specific interaction or quote, not a systemic or institutional critique.",0,"No clear opposition is constructed between 'The People' and 'The Elite.' The post is a simple reference to a tweet and a rhetorical question, lacking any narrative of conflict, blame, or moral charge between groups. It does not frame the political figure as culpable, corrupt, or an existential threat.",0,0,0.5,"ICH
@Karl_Lauterbach « MGGA2021h: Wer sagt’s dem Karl? https://twitter.com/MGGA2021h/status/1490777713367470083/photo/1 — https://twitter.com/mgga2021h/status/1490777713367470083 »",kathrin L.
1491310090825396224,"The post critiques the performance of two prominent political figures, Olaf Scholz and Annalena Baerbock, within the German federal government. It frames their leadership in negative terms, suggesting that the SPD and Green parties may face electoral consequences due to their current governance. The rhetorical structure implies a contrast between the public's expectations and the perceived failure of the ruling coalition, positioning the two leaders as representatives of a broader elite whose competence is questioned. While not invoking 'The People' directly, the post constructs a divide between the electorate’s hopes and the actions of the political elite.","1. '@OlafScholz' and '@ABaerbock' — named individuals, specifically political leaders in the German federal government. Their roles are clearly defined as part of the executive branch. Confidence: HIGH. Alternative interpretation: These could be seen as symbolic of the broader political establishment, but the focus is on them individually. 2. '#SPD' and '#Gruene' — named political parties, representing key components of the governing coalition. They are framed as a collective entity in the context of upcoming political events ('Sonntagsfragen'). Confidence: HIGH. 3. 'The electorate' or 'the public' — implicitly referenced through the prediction of low polling results ('20%') and the phrase 'in den Sonntagsfragen'. Not explicitly invoked as 'The People', but inferred through political context. Confidence: LOW — the post does not clearly articulate a unified ordinary majority.","While there is no direct invocation of 'The People' as a universal ordinary majority, the post implies a general public perspective through references to polling outcomes ('20%') and the expectation of future political scrutiny. However, the term 'The People' is not used, nor is a subgroup framed as representing the majority's experience. Instead, the focus remains on specific political figures and parties. Therefore, the signal for 'The People' is absent or inferred indirectly.",0,"The post targets two high-ranking members of the German federal government — Olaf Scholz and Annalena Baerbock — as representatives of a powerful political class. These individuals are portrayed as part of the ruling elite, and their performance is criticized in terms of competence and public perception. The framing suggests they are emblematic of the broader political establishment, especially within the governing coalition. Although the criticism is directed at individuals, it generalizes to a wider elite by implication.",-2,"The text constructs a moderate level of opposition between the political leadership and the implied public interest. The criticism focuses on poor performance and lack of credibility ('Schlusslicht', 'bester Eindruck'). While the tone is critical and implies blame, it does not frame the elite as morally culpable or an existential threat. The antagonism lies in dissatisfaction with governance rather than a deep ideological or moral conflict. The use of polling data adds a factual dimension to the critique but does not escalate into overt blame or conspiracy theories.",2,4,0.5555555555555556,"RT @MatthiasHauer: Wenn @OlafScholz und @ABaerbock so weitermachen, treffen sich #SPD und #Gruene in ein paar Wochen in den Sonntagsfragen wieder bei 20%. #Baerbock macht in der Bundesregierung bisher den besten Eindruck, #Scholz eher Schlusslicht.",Yusuf Mirzeler
1491538757744480256,No semantic argument detected.,"The post consists solely of user mentions (@ThomasHitschler, @stefanodelcol, @UNIFIL_) and the word 'Du Leuchte,' which appears to be German for 'You Light' or possibly a nickname/username. There is no identifiable political stance, narrative, or rhetorical structure present. Confidence: HIGH.","No broad ordinary majority is invoked. The post does not reference any generalized class, group, or societal entity.",0,No powerful group or class is targeted. The post contains no political or institutional critique.,0,No opposition between any groups is constructed. The post lacks any framing of conflict between 'The People' and 'The Elite.',0,0,0.5,@ThomasHitschler @stefanodelcol @UNIFIL_ Du Leuchte,RoterClaus
1491109593904459776,"The post poses two legal and political questions related to a person's potential criminal liability for actions taken by Greenpeace in Germany, and speculates on her future actions after periods of energy shortage. The rhetorical structure is interrogative and fact-based, focusing on legal implications and policy outcomes rather than constructing a moral narrative around 'The People' versus 'The Elite.' There is no evident populist framing or invocation of a broad ordinary majority or powerful outgroup.","1. '@spdde' — a user mention, likely a political figure or commentator. Confidence: HIGH. 2. 'Sie' (her) — a specific individual, possibly referring to a person involved in Greenpeace activities. Confidence: HIGH. 3. 'Greenpeace' — an environmental organization. Not a generalized class, but a named entity. Confidence: HIGH. 4. 'Die deutschen Staatsbürgerschaft' (German citizenship) and 'Straftaten' (criminal acts) — abstract concepts, not actors. 5. 'Die ersten längeren Dunkelflauten' (first prolonged dark outages) — abstract reference to energy shortages. Confidence: HIGH.","No broad ordinary majority ('The People') is invoked. The post focuses on a specific legal scenario involving an individual and an organization, without framing a collective public experience or representing a universal citizenry. The language is technical and detached, lacking any populist appeal to a virtuous or suffering majority.",0,"No powerful group or class is targeted. The focus is on legal accountability and energy policy implications, not on a generalized elite such as politicians or the establishment. The post critiques neither a class nor a systemic power structure but rather explores procedural and policy consequences.",0,"No opposition between 'The People' and 'The Elite' is constructed. The tone is analytical and neutral, centered on legal and policy questions. There is no moral charge or framing of conflict between groups — it is a straightforward inquiry into legal and political mechanics.",0,0,0.5,"@spdde Zwei Fragen dazu: 1. Kann sie, sobald sie die deutsche Staatsbürgerschaft hat, für die Straftaten angeklagt werden, die Greenpeace in ihrem Auftrag in Deutschland verübt hat? 2. Was macht sie in spätestens ca. zwei Jahren, wenn nach den ersten längeren Dunkelflauten die",Schwarz Norman
1491071109437206528,"The post is a retweet directing a question to a political figure (@karl_lauterbach) about the implementation of a coalition agreement regarding psychotherapy wait times. It references a specific policy commitment made in a political contract ('Koalitionsvertrag') and asks for clarification on when the promised reduction in waiting times will begin. The rhetorical structure is an inquiry into government accountability, framed around a concrete policy issue rather than a broader populist narrative.","1. '@karl_lauterbach' — an individual (politician). Confidence: HIGH. 2. 'die Ampel' — a named political coalition (referring to the current German federal government). Confidence: HIGH. 3. 'die Wartezeit auf einen Psychotherapie-Platz' — a specific policy issue or service. Not a person or group per se, but part of the rhetorical context. Confidence: HIGH. 4. 'im Koalitionsvertrag' — a document or agreement; not a person or group. Confidence: HIGH.","No broad ordinary majority is explicitly invoked. The post centers on a policy matter related to public healthcare access, but does not frame a general public or 'The People' as a unified or virtuous group. The focus is on a specific governmental promise and its execution, not on a moralized division between people and elite.",0,"The post targets a political figure and a governing coalition ('die Ampel') as the agents responsible for fulfilling a stated policy commitment. While it implies a level of accountability from the government, it does not generalize the political class as a whole or portray them as inherently corrupt or out of touch. The criticism is directed at a specific institution's performance rather than a broader elite.",-1,"There is a mild tension between the expectation set by the coalition agreement and the lack of visible action. The tone is one of questioning or pressuring rather than framing a moral conflict or existential threat. The opposition is not framed in terms of an us-vs-them dynamic rooted in moral or ideological differences, but instead concerns a policy failure. The moral charge is minimal — the elite is criticized for inaction, not for malice or corruption.",1,1,0.5138888888888888,"RT @zdfmagazin: Hey, @karl_lauterbach, im Koalitionsvertrag steht, dass die Ampel die Wartezeit auf einen Psychotherapie-Platz ""deutlich reduzieren"" will. Wann geht’s los? #zdfmagazin https://twitter.com/zdfmagazin/status/1490744581364801544/photo/1",MoniBreims
1491375914751774723,"The post appears to be a scientific or medical explanation regarding the relationship between vaccination timing and reported side effects, emphasizing that a temporal distance complicates establishing causation. There is no apparent rhetorical strategy invoking 'The People' or 'The Elite,' nor is there a constructed divide between groups. The tone is neutral and informational, lacking any political or populist framing.","1. '@Jordnt4', '@Stephan43212936', '@fertigungs_werk', '@alexand97216373', '@Karl_Lauterbach' — these are user mentions, likely individuals or accounts engaged in a discussion or debate. However, none are framed as part of a generalized class or group. Confidence: HIGH. Alternative interpretation: These could be participants in a broader discourse, but the text itself does not position them as a collective 'people' or 'elite.' 2. No institutional or generalized class is referenced directly. The focus is on a causal claim about vaccines and symptoms, not on societal actors. Confidence: HIGH.","No broad ordinary majority ('The People') is invoked. The text does not reference a universal citizenry or collective experience. The language focuses purely on scientific reasoning, not on framing a social group as virtuous, suffering, or representative of a larger population.",0,"No powerful outgroup such as 'the elite,' 'politicians,' or 'establishment' is targeted. The post avoids any criticism of institutions or classes and instead addresses a technical topic related to health data interpretation.",0,"There is no opposition constructed between any groups. The post is purely explanatory and does not frame any conflict, blame, or divide between people and elites. The structure is descriptive rather than adversarial.",0,0,0.5,"@Jordnt4 @Stephan43212936 @fertigungs_werk @alexand97216373 @Karl_Lauterbach Je größer der Abstand zwischen Impfung und Beschwerden liegen, umso schwieriger ist es eine Verbindung herzustellen. Was allerdings nicht bedeutet, dass es keine gibt. Man erkennt sie nur nicht unbedingt.",Snoopy
1491198183669923842,"The post is a retweet sharing a video clip of a political moment involving Lars Klingbeil, a German politician, described as a 'mic drop' moment. It includes a hashtag (#lanz) and a link to the original video. There is no explicit narrative or rhetorical structure beyond the act of sharing a viral political moment. No clear argument or framing of 'The People' versus 'The Elite' is present.","1. '@larsklingbeil' — a named individual (politician). Confidence: HIGH. Alternative interpretation: Could be seen as representative of a political class, but the post does not generalize beyond the individual. 2. '@NurderK' — the retweeter, a user sharing content. Not a key actor in the populist framing. 3. '#lanz' — a hashtag likely referencing a political event or figure, but not clearly tied to a generalized group. 4. The video itself — a visual representation of a moment, not a named actor.","No broad ordinary majority ('The People') is invoked in the post. It is a simple retweet of a political moment involving a named individual. There is no reference to a virtuous, suffering, or unified public. The post does not frame any group as representing the universal majority.",0,"A named political figure ('@larsklingbeil') is referenced, but the post does not generalize him as part of a larger elite class or criticize an institutional or systemic elite. The framing is limited to a single individual’s performance or moment. No broader outgroup is targeted.",0,"No opposition between 'The People' and 'The Elite' is constructed. The post is purely a share of a video moment, with no explicit moral framing, blame, or division between groups. It lacks any antagonistic rhetoric.",0,0,0.5,"RT @NurderK: Der Mic Drop des abends geht an @larsklingbeil 
 #lanz https://twitter.com/NurderK/status/1491188128396505088/video/1",Carsten Schulz
1492264341965615120,"The post appears to be a casual, informal message involving multiple user mentions and references to environmental themes ('Green Planet'). There is no discernible rhetorical structure that frames a conflict between 'The People' and 'The Elite,' nor does it invoke a generalized majority or criticize a powerful outgroup. The tone is light and non-political, lacking any clear semantic argument or populist signal.","1. '@sorryabernein', '@silverhodler', '@ben_brechtken', '@MarcoBuschmann' — these are individual user handles, not generalized roles or classes. Confidence: HIGH. 2. 'Green Planet' — a metaphorical or symbolic reference, likely related to environmentalism, but not framed as a political actor or class. Confidence: HIGH.","No broad ordinary majority ('The People') is invoked. The post does not reference a universal citizenry or collective identity in a political sense. The phrase 'our Green Planet' may imply a shared concern for the environment, but this is not framed as a political or societal grouping.",0,No powerful group or class is targeted. The mention of 'Green Planet' is metaphorical and does not indicate a critique of an elite or establishment. The post lacks any substantive political or institutional criticism.,0,"No opposition between 'The People' and 'The Elite' is constructed. The post is neutral in tone and does not present any division, conflict, or moral charge between groups.",0,0,0.5,@sorryabernein @silverhodler @ben_brechtken @MarcoBuschmann Jip... ist ja alles nur gut gemeint und unser Green Planet hats halt nötig und so ^^,Chrissy bleibt C-ungeimpft
1490803840798662662,"The post expresses diplomatic agreement with a statement made by the U.S. President regarding the alliance between Germany and the United States, emphasizing mutual trust and partnership. The rhetorical structure is supportive and formal, reinforcing international cooperation through a shared reference to high-level diplomatic engagement — specifically, the hosting of the German Chancellor by the U.S. President. There is no invocation of 'The People' or 'The Elite' as defined in populist terms, nor is there any antagonistic framing between groups.","1. '@POTUS' — a named role (President of the United States). Confidence: HIGH. 2. '@OlafScholz' — a named individual (Chancellor of Germany). Confidence: HIGH. 3. 'Mr. President' — a title referring to the U.S. President. Confidence: HIGH. 4. 'We' — used in the context of national alignment, but not framed as 'The People' in populist terms. Confidence: HIGH — the speaker is aligning with a diplomatic stance rather than invoking a mass popular identity. 5. 'Germany' and 'United States' — nations, not generalized classes or groups. Confidence: HIGH.","No broad ordinary majority ('The People') is invoked. While the post refers to national identities ('Germany,' 'United States'), these are treated as sovereign states engaged in diplomacy, not as representations of a unified popular will. The speaker aligns with a diplomatic statement rather than advocating for a collective public interest.",0,"The post references high-level political figures and diplomatic relationships, but it does not criticize or support a distinct elite class. Instead, it affirms a cooperative relationship between two nations’ leadership. There is no generalization of an elite group or critique of systemic power structures.",0,"There is no opposition framed between 'The People' and 'The Elite.' The tone is purely conciliatory and diplomatic, focused on bilateral cooperation. No antagonistic rhetoric or moralized framing of conflict exists.",0,0,0.5,"""Germany and the United States are close friends and reliable partners, and we can count on one another."" -@POTUS. 

Couldn't agree more, Mr. President! 

Thanks for hosting our Chancellor, @OlafScholz. https://twitter.com/GermanAmbUSA/status/1490803840798662662/photo/1",Emily Haber
1490821362583105539,"The post presents a causal claim linking a geopolitical event (Russia invading Nord Stream 2) to the anticipated failure of the pipeline project. It references two political figures—Biden and Scholz—but does not frame them as part of a broader elite class or invoke a universal 'People.' Instead, the focus is on international relations and policy outcomes. There is no clear invocation of 'The People' or 'The Elite' as ideological categories. The rhetorical structure is declarative and factual in tone, lacking the moralized opposition typical of populist discourse.","1. 'Biden' and 'Scholz' — named political figures (U.S. President and German Chancellor). These are specific individuals, not generalized classes. Confidence: HIGH. Alternative reading: Could be interpreted as representatives of a political establishment, but the text does not generalize their roles or criticize a class. 2. 'Russia' — a nation-state, not a named institution or class. Not directly criticized as an elite, but as an external actor. Confidence: HIGH.","No broad ordinary majority ('The People') is invoked. The post focuses on international diplomacy and infrastructure projects rather than societal or collective experiences of ordinary citizens. While the implications may affect publics, the text does not frame such groups as central to the argument.",0,"No generalized elite class is targeted. The post refers to political leaders (Biden, Scholz) in a descriptive way, not as representatives of a corrupt or privileged class. Criticism is not directed at a powerful group but at geopolitical conditions and policy decisions. The reference to the 'Nord Stream 2' pipeline is neutral in nature.",0,"There is no constructed opposition between 'The People' and 'The Elite.' The text describes a conditional relationship between a Russian invasion and a pipeline project’s fate. The language lacks moralized framing, blame, or division between groups. It is a statement of consequence rather than a conflict narrative.",0,0,0.5,"Biden and Scholz: If Russia invades Nord Stream 2 is just not going to happen. Its dead.”

 https://twitter.com/atrupar/status/1490791483322032133/video/1",Amichai Stein
1491364669331628032,"The post criticizes a political party (likely the CSU, given the handle and context) for hypocrisy, accusing it of being financially entangled with large industry while simultaneously preaching about ethical conduct. The rhetorical structure frames the party as morally compromised and hypocritical, invoking a contrast between its self-proclaimed integrity and its actual behavior. It implies a broader critique of political elites who prioritize personal gain over public interest, positioning them in opposition to the values of ethical governance.","1. '@CSU' — a named political party, not a generalized class. It is specifically targeted for its alleged corruption and alignment with big business. Confidence: HIGH. 2. 'Großindustriellen' (large industries) — a generalized class representing powerful economic actors. Confidence: HIGH. 3. 'Die katholische Kirche' — a named religious institution used metaphorically to emphasize moral hypocrisy. Not a direct actor in the political context but used as a comparative figure. Confidence: HIGH. 4. 'Die Partei' — a reference to the CSU, described as having enriched itself personally and bought off by large industry. This is a generalized reference to the party’s character, not an individual. Confidence: HIGH.","'The People' is not directly invoked in the post. Instead, the criticism centers on the actions and credibility of a specific political party and its alignment with powerful economic interests. The post implicitly positions the public as the aggrieved party, but does not articulate a unified or virtuous 'People' in the populist sense. Rather, it critiques the behavior of a political elite based on perceived betrayal of public trust.",0,"A powerful political group is targeted — the CSU — which is portrayed as corrupt and influenced by corporate interests. The post implies a broader critique of political elites who compromise ethics for profit, aligning with the definition of an elite class. The language suggests systemic issues within the political establishment rather than just a single individual or policy.",-2,"The text constructs a clear antagonism between the political elite (the CSU and its financial ties) and the values of ethical governance. The moral charge is moderate to strong: the elite is accused of hypocrisy and moral failure. While not framed as an existential threat or dehumanized, the post presents the elite as culpable and untrustworthy, especially in comparison to the public interest. This places the antagonism in the range of active blame with a strong moral tone.",4,8,0.6111111111111112,"RT @Wastie84: @MarkusBlume @CSU @greenpeace_de @AuswaertigesAmt @Attacd @BMWK @BMI_Bund @foodwatch_de @bmel Ausgerechnet die Partei, die sich seit Jahrzehnten persönlich bereichert und sich von Großindustriellen kaufen lässt, möchte jetzt eine Lehrstunde über Codes of Conduct halten. Ähnlich moralisch glaubwürdig ist nur noch die katholische Kirche...",#ClimateActionNow
1491101390189785089,"The post expresses personal disappointment and shame regarding support given to the FDP (Free Democratic Party), a German political party. The rhetorical structure centers on a private reflection of political regret, invoking a sense of betrayal toward a political actor ('the FDP') and a symbolic figure ('Guido'). While it critiques a specific political party and its leadership, there is no explicit invocation of 'The People' as a unified majority or a generalized elite class. The tone is more reflective than mobilizing, and no clear antagonistic divide between a people and an elite is constructed.","1. '@ZaraRiffler' — individual, likely a public figure or user being quoted. Confidence: HIGH. 2. '@fdp' — a named political party (Free Democratic Party). It is a specific institution, not a generalized elite class. Confidence: HIGH. 3. 'Guido' — likely a reference to Guido Westerwelle, former FDP leader. This is a named individual, but used symbolically in a personal apology. Confidence: HIGH. 4. 'Ich' / 'mir' — the speaker, a singular self-reference. Not part of 'The People' or 'The Elite'. Confidence: HIGH.","No broad ordinary majority ('The People') is invoked. The speaker expresses personal regret and shame, but does not frame a collective public experience or universal citizenry. The post is centered on a personal political decision and emotional response rather than a general grievance of the people. The focus is on an individual's disillusionment with a political party, not a mass movement or group identity.",0,"The FDP is criticized as a political entity, but it is not framed as a powerful elite class in the populist sense. The criticism is directed at a single party's actions and leadership ('Verzeih mir Guido'), rather than a generalized political class or establishment. The post does not generalize the FDP’s behavior to a broader elite or systemic problem.",-1,"There is a mild tension between the speaker and the FDP, expressed through regret and a call for accountability ('Verzeih mir Guido'). However, this does not constitute a full antagonistic divide between 'The People' and 'The Elite'. The speaker does not position themselves as part of a larger group opposing the elite, nor does the FDP represent a generalized outgroup. The opposition is more personal and indirect.",1,1,0.5138888888888888,"RT @pukpuk: @ZaraRiffler Und wieder schweigt die @fdp. Ich kann gar nicht ausdrücken, wie sehr ich mich schäme, dieser FDP meine Stimme gegeben zu haben. Verzeih mir Guido, aber ich werde diesen Fehler nicht wiederholen.",Schonlängerhier🩺⚕️Ich streite nicht mehr m. Laien
1492434811922878465,"The post engages in a retweet and subsequent commentary involving political figures and policies related to pandemic-related measures in Baden-Württemberg (BaWü). It critiques the continuation of strict policies such as presence requirements and their impact on risk families, while also responding to a tweet by Konstantin Notz that defends Karin Prien, a politician accused of misconduct. The rhetorical structure involves a mix of policy disagreement and defense of a political figure, with some moral framing around integrity and discourse ethics. There is no clear invocation of 'The People' as a unified majority or a generalized elite, but the tone suggests a tension between policy implementation and public perception.","1. 'Fr Schopper' – likely refers to a political figure (possibly a member of the Green Party or another left-leaning party) involved in policy decisions in BaWü. Scale: Named role/institution. Confidence: HIGH. 2. 'PrienKarin' – a named political figure, specifically criticized here for misconduct. Scale: Individual. Confidence: HIGH. 3. 'KonstantinNotz' – a named political figure (likely from the Left Party) defending Karin Prien. Scale: Individual. Confidence: HIGH. 4. 'Risikofamilien' – a specific subgroup (families at higher health risk), not representing 'The People'. Scale: Subgroup. Confidence: HIGH. 5. 'Die selbe Durchseuchungspolitik' – implies a policy approach or strategy, not a named group. Scale: Generalized idea/policy. Confidence: HIGH.","No broad ordinary majority ('The People') is explicitly invoked. While the post discusses policies affecting 'Risikofamilien', this is a specific subgroup rather than a representation of the universal ordinary majority. The language focuses more on policy critique and personal attacks on a politician than on a general public narrative. Therefore, there is no clear signal of 'The People' being framed as a virtuous or suffering group.",0,"There is no clear identification of a powerful, generalized elite class. The criticism centers on a named politician (PrienKarin) and her actions, along with a policy framework ('selbe Durchseuchungspolitik'). Although there is some indirect critique of institutional decision-making (e.g., 'Fr Schopper'), the framing does not generalize this to a larger elite class. The focus is on individuals and policy outcomes rather than systemic elite behavior.",0,"The post does not construct a strong opposition between 'The People' and an elite. Instead, it engages in a debate between political actors over the conduct of one individual and policy implications. While there is some criticism directed at a political figure and her perceived integrity, this lacks the moralized divide typical of populist antagonism. The tone is more about accountability within the political sphere than a broader us-vs-them dynamic.",0,0,0.5,"RT @ArminPh: Wo Fr Schopper in BaWü ja faktisch die selbe Durchseuchungspolitik mit Präsenzpflicht, selbst für Risikofamilien, durchzieht, kann man da kaum was anderes schreiben.
Stimmt's @KonstantinNotz? « KonstantinNotz: Auch wenn man einen Tweet mal unglücklich formuliert,
ändert das nichts daran, dass @PrienKarin eine integre Politikerin ist. Jeder kann das lesen und sehen - wenn er will. Kritisieren und diskutieren immer! Aber Leute wegen eines Tweets völlig überzogen anzugehen - nein. — https://twitter.com/konstantinnotz/status/1492281528063336450 »",🔴#YesToNoCovid | Cranberry Cream
