id,text
693777,"Im letzten Jahr, am 9. Juni, haben somalische Soldaten eine Straßensperre errichtet, nahe des Trainingscamps Dschasira."
1026461,Ich betone: 23 Prozent.
1229304,"Was uns eint, ist doch, dass wir gemeinsam die Demokratie stärken wollen, dass wir den Zusammenhalt stärken wollen."
900381,"Wer es heute mit der Wissenschaftsfreiheit ernst meint, der muss die Genderforschung verteidigen."
220078,"Ich komme nicht umhin, die Briten darum zu beneiden, dass sie eben nicht mehr Brüssel fragen müssen, bevor sie etwas für ihr Land tun dürfen."
93740,Mit dem forcierten Import von Fremdstaatlern und nachfolgender Ermächtigung zur Wahlbürgerschaft unterscheiden sich Linke und Grüne aber nur unwesentlich von Union und SPD mit ihrem Globalen Migrationspakt mit der Migration als Ziel an sich.
636920,"Es verbietet sich von selbst, dass man diesen Geheimdiensten so einfach glaubt, wenn man keine Fakten vorgelegt bekommt."
1180665,Wir Abgeordnete repräsentieren die Bevölkerung.
883307,"Die Menschen haben mitbestimmen können, wie sie leben wollen, haben Demokratie erlebt und haben erlebt, dass sie Einfluss nehmen können."
914809,"Nein, meine Damen und Herren, es liegt alles vor."
782007,"Wir wollen das Recht auf Selbstbestimmung auch denjenigen garantieren, die beeinträchtigt sind."
936247,Das ist einfach nur widerlich.
201764,Punkt eins: die Vermögensteuer.
440704,"Schade, dass Sie das kritisieren."
964149,"Aber es kann doch bei einer Kommission nicht mehr um die Frage gehen, ob wir direkte Demokratie auf Bundesebene brauchen."
540622,Sie müssen sich nicht gleich die grünen Forderungen zu eigen machen.
53661,"Die Blockchain gehört nicht einem Unternehmen, nicht einmal mehreren Unternehmen, sondern ist eine offene Technologie, so wie andere Standards auch."
741516,"Es geht darum, in Zeiten, in denen immer mehr Menschen die Demokratie anzweifeln, mehr Demokratie zu wagen."
612767,"Und es kann ja keine Rede davon sein, dass der Jemen"
105142,"Den Linken geht es aber weniger um die Kinder, sondern mehr darum, im Windschatten der Lockdown-Krise ihre sozialistischen Utopien zu verbreiten."
1028604,"Frankreich gibt über 1,5 Milliarden Euro allein für künstliche Intelligenz aus."
676059,"Die Gesprächskanäle offenzuhalten, das schaffen wir auch durch die Auswärtige Kultur- und Bildungspolitik."
466419,"Dritte Behauptung: Roma stehlen, was nicht niet- und nagelfest ist."
1159760,Wir wollen die Mitbestimmung insgesamt stärken.
1004320,"Über die Fragen von direkter Demokratie werden wir in der Expertenkommission, die die Koalition im Koalitionsvertrag beschlossen hat, miteinander sprechen."
964107,Direkte Demokratie setzt nach unserer Vorstellung mündige Bürgerinnen und Bürger voraus.
580741,Abos und Auflagen von Tageszeitungen gehen zurück.
1100931,"Es bleibt zu hoffen, dass dieser Bundestag wenigstens in der Sache die Kraft findet, selbst zu einer Überwindung dieser grundrechtsverletzenden Wahlrechtsausschlüsse zu kommen, um dazu nicht durch das Bundesverfassungsgericht gezwungen zu werden."
797901,Das hätte doch mit Diskriminierung gar nichts zu tun.
132261,"Ja, das rechtfertigt das."
288414,Das mag so sein.
1114628,Nie wieder wollen wir unsere Demokratie verlieren!
1190720,Wir als Linke lehnen dieses Duckmäusertum der deutschen Bundesregierung entschieden ab.
354201,Das ist so.
694296,"Wir brauchen in Kuba eine aktive Zivilgesellschaft, wir brauchen Dissidenten, wir brauchen mehrere Parteien, und wir brauchen politische Freiheit."
964409,Das Volk will selber entscheiden.
302286,Aber wir sind gewählte Volksvertreter.
504475,Herr Wunderlich hat sie ja dargestellt.
138992,"Ihre ideologiepolitischen Irrtümer Euro-Rettung, EU-Superstaat, Einwanderung ohne Grenzen, Energiewende, Autowende, Elektroautoplanwirtschaft, die in all den Jahren nie funktioniert haben, Irrtümer, mit denen Sie bereits zig Milliarden an Wert vernichtet und unermesslichen Schaden angerichtet haben."
247259,"Das alles ist die Folge grüner Ideologie, die die Realität völlig ausblendet."
714343,"Die Aussage des Antrags, dass die Behinderung und Einschränkung von NGOs keineswegs nur Praxis von autoritären oder diktatorischen Regimes, sondern auch von demokratischen Staaten ist, trifft zu."
608464,Das geht so nicht.
1163932,Deutschland unterstützt mit seinem Engagement in Mali die Stabilisierung des Landes und der gesamten Sahelzone.
386616,"Wenn dieser Gesetzentwurf durch eine Volksabstimmung legitimiert werden müsste, dann würde er abgelehnt."
927829,"De Gaulles große Idee war ein in seiner Vielfalt und kulturellen Unterschiedlichkeit einiges Europa, ein Europa souveräner Demokratien, aber kein Europa, das aus Brüssel oder gar aus Berlin regiert wird, kein Europa, in dem Parlamente entmachtet werden und Regierungen vorgeschrieben wird, wie sie ihren Arbeitsmarkt, ihre Rentensysteme oder sogar ihr Streikrecht zu gestalten haben."
1058417,"Aber wie eine Krake, die alle Macht an sich zieht, will sie immer mehr Kompetenzen zu sich herüberziehen."
434405,Wie sieht denn die Realität aus?
549485,Sie wollen Frieden und Wohlstand anstatt Willkür und Oligarchenherrschaft.
975673,Deshalb: Lassen Sie uns heute auch ein gemeinsames Zeichen für einen wehrhaften Rechtsstaat und eine rechtsstaatlich kontrollierte Demokratie in Deutschland setzen.
1188563,"Deutschland wurde in den letzten Monaten von einer professionell durchgezogenen Kampagne heimgesucht, offensichtlich organisiert von finanzkräftigen Lobbyisten, NGOs und der Umweltzerstörungspartei, unterstützt von einem Großteil der Medien."
361511,Das Parlament kontrolliert die Regierung.
358958,"Das heißt: Wenn wir mit unseren Verbündeten zu dem Ergebnis kommen, dass es in unserem gemeinsamen außen- und sicherheitspolitischen Interesse liegt - nehmen wir noch einmal das Beispiel Mali -, uns für die Sicherung des Friedens einzusetzen, dann sind wir auch dazu bereit."
929293,"Kolleginnen und Kollegen von der SPD, man kann ja viel darüber reden, auf welche Art und Weise Sie verhandeln und was uns wahrscheinlich mit dieser Art von Großen Koalition – „kleine Koalition“ kann man ja eigentlich nur sagen – bevorstehen wird."
241860,"Dafür steht die Sozialdemokratie, meine Damen und Herren."
1047269,"– Zeigen Sie mir etwas, das belegt, dass das nicht falsch ist."
593206,"Auch wir sind nämlich vermutlich eines Tages selbst diejenigen, die ihre Selbstbestimmung und Würde bewahren wollen, auch wenn wir viel an Autonomie verloren haben."
942235,"Ich bin froh, dass ich heute einem Parlament angehöre, in dem es selbstverständlich ist, dass Männer und Frauen ihre Stimme erheben und Gestaltungsrechte in diesem Parlament haben."
216954,"Die öffentliche Debatte ist ein wesentliches Kernelement unserer Demokratie, und sie hat in den letzten Monaten immer wieder zu wichtigen Kurskorrekturen in dieser schwierigen Gesundheits- und Wirtschaftskrise geführt, eben weil unsere Demokratie funktioniert, weil hierzulande auch die Krisenpolitik demokratisch kontrolliert und begleitet wird."
213963,Zum Schutz der deutschen Arbeitnehmerschaft erteilen wir den grünen Sozialexperimenten eine klare Absage!
467964,"Wir sind der Meinung, dass in Europa alle großen Banken europäisch kontrolliert werden müssen und nicht mehr national."
739924,"Die Idee hinter der direkten Demokratie ist, dass man über ein Sachthema entscheiden kann, und am nächsten Tag gibt es dann eine substanzielle Änderung in der Politik."
218112,"Das ist keine Illusion mehr, meine Damen und Herren, das ist Realität."
77409,"Ich freue mich, dass wir für diesen Gesetzentwurf, der für mehr Selbstbestimmung und für die Interessen der Betroffenen sehr wichtig ist, eine breite Mehrheit finden werden."
578845,"Am Ende des Tages kommen wir nicht zu Voten, die die Regierung auffordern, etwas zu verändern."
1097763,Ich möchte Ihre Vorwürfe zurückweisen.
964136,"Es geht nicht darum, die repräsentative Demokratie durch direkte Demokratie zu ersetzen."
634729,Auch die amerikanischen Behörden haben diesen Skandal nicht aufdecken können.
1175394,"Das, meine Damen und Herren, ist zu wenig."
715293,"Insgesamt betrachtet, sind der Kampf gegen HIV/Aids, der Abbau von Stigma und Diskriminierung sowie die Menschenrechte der Sexarbeiterinnen und Sexarbeiter, der Drogengebrauchenden, der Menschen ohne Papiere und auch der gefährdeten Menschen in Risikoländern Harald Petzold längst auf der Tagesordnung der SPD und Bestandteil der Strategie."
964165,"Laut Ihrem Wahlprogramm – Sie haben es gerade noch einmal angesprochen – wollen Sie über Volksentscheide eine direkte Bürgerbeteiligung für jedes Gesetzesvorhaben herbeiführen und auch ermöglichen, bereits beschlossene Gesetze wieder abzulehnen oder diesen nicht zuzustimmen."
528708,Mali ist zum einen verknüpft mit dem französischen Antiterroreinsatz Operation Barkhane im Norden Malis und in angrenzenden Ländern sowie der UN-Mission MINUSMA im Norden.
969942,"Diese Vorlagen betreiben genau das, was man den Kollegen von der FDP regelmäßig und oft auch begründet vorwirft: Klientelpolitik, nur dass die Klientel der Grünen und Linken eben nicht Hotelkonzerne oder Apotheker sind, sondern Personen, die unsere Rechtsordnung und unseren Staat ablehnen, ihn auf Plakaten auch mal als – Zitat – „mieses Stück Scheiße“ bezeichnen und sein „Verrecken“ fordern."
275929,"Wir wollen, dass die Menschen demokratisch darüber entscheiden können, wie es in ihrer Zukunft weitergeht."
621320,Es gibt ein riesiges Misstrauen .
587596,"Die meisten kommen aus Angola, Äthiopien, Eritrea, Gambia, Irak, Iran, Kamerun, Liberia, Mali, Nigeria, Somalia, Sudan und Syrien."
985672,"Durch dubiose Skandale aufgefallen, dubiose Finanzierung irgendeiner Fußballmannschaft mit dem Namen „Tote Hosen“ oder „Braune Hosen“ – ich weiß nicht genau, wie die Mannschaft im Saarland da hieß – durch die saarländische Landtagsfraktion, mit Skandalen ins Amt gekommen und dann versagt auf ganzer Linie, sei es bei der Mietpreisbremse, sei es bei der Frage, wie Maklergebühren auf die Mieter umgelegt werden, sei es bei der Frage des Netzwerkzersetzungsgesetzes, dieses unsäglichen Zensurgesetzes, das wir als AfD bekämpfen werden bis zum Letzten, bis dieses Gesetz verschwunden ist."
1253501,Das klang in der Anhörung im Ausschuss an.
977832,"Sie plärren über verletzte Meinungsfreiheit, wenn Sie nicht unwidersprochen rechte Propaganda verbreiten dürfen, und Sie entehren das Andenken an Millionen im Nationalsozialismus Ermordete."
291794,Wir wollen die repräsentative Demokratie stärken.
32844,Nach Angaben der amerikanischen Behörden war dieser Schlag explizit gegen den iranischen Staat gerichtet.
1053453,Deshalb: Nehmen Sie den Gesetzentwurf zurück!
44869,Aber wir haben trotzdem eine große gemeinsame Herausforderung: Wir müssen die liberale Demokratie in Europa verteidigen und stärken.
655016,"Staaten verklagen dürfen, aber demokratisch gewählte Regierungen niemals einen Konzern."
1209269,Ein Plan sieht anders aus.
293202,Unser Leitbild ist der mündige Bürger.
512704,"Ich lege aber Wert darauf, dass nach meinem Verständnis Herr Barroso zwar damals gesagt hat, die Ukraine müsse sich entscheiden und wissen, dass sie für den Fall, dass sie der Zollunion beitritt, nicht mehr mit einem Freihandel mit der Europäischen Union rechnen könne, weil die Vorgaben der Zollunion weder WTO-tauglich sind noch mit den Freihandelsbestimmungen der Europäischen Union übereinstimmen, dass dies aber nach den Aussagen von Barroso nicht für den Status quo galt."
905360,"Wer im Parlament Einfluss nehmen will, der muss am Ende Wahlen gewinnen."
1088665,Wir wollen nicht mehr von diesem Brüssel kontrolliert werden. – Wir können sie verstehen.
857510,Damit wird immer mehr Lebensraum von indigenen Völkern zerstört.
39137,"Das, sehr geehrte Damen und Herren, ist weit weg vom Bild des mündigen Bürgers."
987983,"Uns, der Linken, geht es dabei vor allem um den Abbau sozialer Ungerechtigkeit, um mehr demokratische Teilhabe, um mehr Demokratie und um Geschlechtergerechtigkeit."
1259540,"Zum einen werden Informationen über ausländische, westliche Ideen begrenzt."
973344,Ein Viertel der Weltbevölkerung nutzt Facebook.
1060463,Das ist so.
266879,Ich werde daher auch auf unsere Sozialministerien einwirken und mit unseren grünen Sozialministern und ‑ministerinnen reden.
399820,Wie können wir für Demokratie begeistern?
953556,Darum stehen wir für direkte Demokratie als Alternative für Deutschland.
873737,Sie kommt aus Syrien.
777679,"Sie, die Grünen, wollen sich ein neues Staatsvolk schaffen."
1062892,Laut „Global Startup Ecosystem Report“ vom April dieses Jahres zählt Frankfurt zu den zehn besten Städten für Start-ups.
232566,"Nicht mithilfe schädlicher Regierungselitenunterstützung oder Unterstützung zweifelhaftester NGOs vor Ort verhindern wir den abermillionenfachen Exitus, gerade auch der Afrikaner nach Europa, sondern durch konsequente Innen- und Außenpolitik, wofür eine AfD hierzulande noch immer ganz alleine steht."
183379,"Das Problem Deutschlands sind nicht die Altkommunisten, die uns die Trabbis und die Reichsbahn bescheren wollen."
1004217,Im Land Berlin hatten SPD und Linke Volksabstimmungen erleichtert gegen den harschen Protest der CDU.
247119,"Die Industrie braucht nicht nur grünen Strom, sondern sie braucht auch Grünen Wasserstoff."
192165,"Das ist der richtige Weg – nicht die Angstmacherei der AfD, nicht Steuererhöhungen, wie sie hier von den Linken angekündigt wurden, nicht der Hinweis auf den Verlust an Nachhaltigkeit, mit dem die Grünen die Schuldenbremse aushebeln wollen, nicht der Weg in die Spaltung der Gesellschaft."
277491,"Was wir hier insgesamt haben – der faktische Rausschmiss von über 1 000 Beschäftigten einer ausgegliederten Tochter einer Tochter des Klinikkonzerns Sana AG –, ist nicht nur ein Skandal sondergleichen, sondern auch das Ergebnis einer jahrzehntelangen falschen Krankenhauspolitik der diversen Regierungen in nahezu allen Farbkombinationen: Rot-Grün, Schwarz-Gelb, Schwarz-Rot."
37996,"Nur so können Kunst und Kultur in ihrer Ausprägung dort draußen, bis hinein ins Kleinteilige, bis hin zu Fragen der Tradition, des Brauchtums und des Ehrenamts, überhaupt ihre Wirkung entfalten."
315739,Ein Teil der sogenannten Verhinderungspflege soll künftig einer längeren Verhinderung der Pflegeperson vorbehalten bleiben.
1170435,"Auch da haben Sie mit Traditionen gebrochen, meine Damen und Herren."
302345,"Wenn man sich die Ergebnisse der namentlichen Abstimmungen zu den Auslandseinsätzen der Bundeswehr anschaut, stellt man fest: Es ist 2020 bis 2021 über zehn Auslandseinsätze abgestimmt worden, und bei 50 Prozent dieser Auslandseinsätze hat die große Mehrheit der grünen Abgeordneten dafür votiert."
825172,"Unser Land ist „geprägt vom Zusammenleben verschiedener Kulturen, von unterschiedlichen Lebenswelten, Werten und Traditionen“."
425691,Die sogenannten Europa-AGs sollten hier nach Möglichkeit nicht ausgespart werden.
815065,"Es ist gut und entspricht auch dem gesunden Menschenverstand, dass wir uns die Höhe der Leistungssätze regelmäßig anschauen und den tatsächlichen Lebenshaltungskosten anpassen."
398465,Einige der Formulierungen verstoßen eindeutig gegen das sogenannte Antizipationsverbot.
579845,Die Haftpflichtprämien für Hebammen sollen durch den sogenannten Regressverzicht gesenkt werden.
832140,"Damit sind wir bei der zweiten sogenannten Trendwende, nämlich bei der Trendwende „Personal“."
650433,Allerdings haben Sie wenige Monate später einen Gesetzentwurf zur sogenannten Vorratsdatenspeicherung vorgelegt.
850540,"Wir kennen auch die Furcht vor sogenannten Rollladensiedlungen, also leeren Ortschaften, in denen nichts mehr passiert."
657061,"Vor der Wohnung des Dresdner Oberbürgermeisters, FDP, hat sich mehrere Stunden ein Mob versammelt und „Volksverräter“ geschrien ."
174482,Der Antrag der Grünen spiegelt das eigentlich wider; eigentlich.
1241240,Die Bundesregierung steht vor den Scherben ihrer Türkeipolitik.
1242177,"Daraufhin jetzt noch 50 000 neue Wohnheimplätze zu fordern, ist tatsächlich sehr realitätsfern und muss einfach als linkspopulistische Klientelpolitik klassifiziert werden."
176757,Die Biotechnologie haben Sie jahrzehntelang drei wagemutigen Investoren überlassen: den Gebrüdern Strüngmann und Dietmar Hopp.
290861,"Die CO2-Ausstöße der Industrienationen gehen nach oben, und das, was Sie vorhaben, sind lächerliche Bemühungen der EU – ein Pusten gegen den Sturm, etwas anderes ist das nicht."
906148,"Eine Solidargemeinschaft kann zu Recht erwarten, dass jene, die es nicht schaffen, am Markt zu bestehen, sich beruflich anders orientieren."
672423,"Daher bitte ich Sie im Interesse der Menschen, die auf den Schutz privater Sicherheitsdienste angewiesen sind, um Zustimmung."
990252,"Wir wollen – Herr Vogel, nun bleiben Sie entspannt und hören einmal zu –, dass Frauen und Männer, die lange gearbeitet haben, im Alter eine Rente bekommen, die vor Armut schützt."
362043,"Wie sind Sie denn mit diesem Völkerrechtsbruch umgegangen, und welche Sanktionen haben Sie gegen die USA und ihre Koalition der Willigen wegen dieses massiven Völkerrechtsbruchs beschlossen, der Hundertausende Tote zur Folge hatte?"
970072,"Es gibt nämlich Menschen, die aus Armut anfangen, zu dealen, die an der Tankstelle die Zeche prellen, weil sie ihre Tankfüllung nicht bezahlen können, oder die in Lebensmittelgeschäften stehlen, weil sie sich den Einkauf nicht leisten können."
417899,"Sie sagen, Sie trauen den grünen Politikerinnen und Politikern auf Landesebene, den anderen nicht."
103437,"Nicht nur, dass diese Regierung uns Bürger in nie dagewesenem Maße ausplündert, sie will uns auch das Auto wegnehmen, uns vorschreiben, wie wir wohnen und leben sollen, selbst beim Essen werden wir gegängelt."
234052,"Reicht es, bei Aldi ein Körbchen an die Kasse zu stellen?"
166107,"Wie passt das damit zusammen, dass Sie noch vor wenigen Wochen einen Antrag zu Migrationskosten gestellt haben, dass Sie keine Integrationskurse wollen, dass Sie keine Integrationspolitik wollen und dass Sie möglichst keinen Cent für Geflüchtete ausgeben wollen?"
1104661,"Das darf aber nicht dazu führen, dass wir die Hände jetzt einfach in den Schoß legen und sagen: Dann ist das nun so. – Zehntausende Menschen haben das Berufsfeld wegen der schlechten Arbeitsbedingungen in den letzten Jahren verlassen."
202559,"Darum brauchen wir eine Bundesregierung und vor allen Dingen auch eine EU-Kommission, die entschieden die Interessen der Bürgerinnen und Bürger vertritt."
629865,"Es ist völlig klar, dass der zur Diskussion stehende Betrug nicht nur ein Betrug im Hinblick auf staatliche Vorgaben und europäische Normen ist, sondern auch ein Betrug an Kunden des VW-Konzerns sowie an den eigenen Mitarbeiterinnen und Mitarbeitern, die exzellente Arbeit leisten."
1181053,"Ich kann Sozialpolitik eben nicht nur für eine Gruppe machen, nicht nur fordern, Geringverdiener zu entlasten, während alle anderen dafür zahlen müssen."
672352,Einen größeren Gefallen können Sie den rechten Staatsfeinden nicht tun.
791715,"Wenn dieses Land für immer mehr Menschen zu einer Abstiegsgesellschaft wird, dann dürfen wir uns damit nicht zufriedengeben."
1178655,"Kolleginnen und Kollegen von Union und FDP, hören Sie bitte endlich auf, die durch die Agrarindustrie verursachten Umweltprobleme kleinzureden."
1032028,"Wenn man dann von der AfD ab und zu so etwas wie Inhalte mitkriegt, dann kämpfen Sie für die Reichen, dann kämpfen"
401974,"Im Vorfeld, im Bundestagswahlkampf, ging es vor allen Dingen auch darum, Wählerinnen- und Wählerstimmen unter Migrantinnen und Migranten zu bekommen."
23463,Die Koalition stiehlt sich aus ihrer Verantwortung und lädt die Risiken bei den Kommunen ab.
579632,"Wir haben heute die Situation, dass 20 Prozent aller Versicherten 80 Prozent aller Leistungen abfragen, und das ist die Gruppe der Älteren und der mehrfach Erkrankten."
1083789,"In Berlin, wo Die Linke mit der SPD regiert, Frau Barley, gibt es einen Vorschlag im Rahmen einer Bundesratsinitiative, der jetzt vom Regierenden Bürgermeister Ihrer Partei unterstützt wird, um Schwarzfahren von einer Straftat zu einer Ordnungswidrigkeit herabzustufen."
27770,"– Letzter Punkt, lieber Herr Schmidt: Es war schon eindrucksvoll, dass Ihre Kanzlerin im Libyen-Konflikt und in anderen Fragen nicht, wie man hätte annehmen können, erst einmal nach Paris flog, um sich mit Herrn Macron zu besprechen, und dann, spätestens, nach Washington, sondern genau in die andere Richtung, nach Osten, um den Libyen-K onflikt mit Herrn Putin zu diskutieren, den Sie ja alle, mehrheitlich, mit Sanktionen zu belegen beschlossen haben."
956186,Darauf können sich die Bürgerinnen und Bürger unseres Landes verlassen.
1252440,"Vieles ist natürlich im links-grünen Bildungssystem kaputtgemacht worden, aber vielleicht lernt doch noch jemand Gedichte."
337201,"Es geht noch um eine andere Gerechtigkeitsfrage: Dass es uns heute in Deutschland wirtschaftlich gut geht, verdanken wir dieser Generation von Frauen und Männern, die Kinder geboren und so erzogen haben, dass sie zu lebenstüchtigen Menschen wurden."
1188022,"Fazit: Die Genderista dringen mittels dieser steuergeldabsaugenden Helfershelfer auf allen Ebenen, mit aller Perfidie und Macht in die Köpfe der Menschen vor, so wie einst im autoritären Volkserziehungsapparat der DDR vorgelebt."
506867,Und in einer solchen Situation plündern Sie den Gesundheitsfonds.
514876,"Nachdem ich Ihre Anträge gelesen habe, freue ich mich, dass die Linken das ganz offensichtlich auch endlich verstanden haben."
511098,"Wenn Sie, Herr Kollege, wirklich eine Aufklärung wollen - das wollen auch wir -, wenn Sie die politisch Verantwortlichen für dieses mögliche Versagen feststellen wollen, dann beantragen Sie einen Untersuchungsausschuss."
1099662,"Ihr bis heute letztlich andauerndes Schweigen macht Sie zum Komplizen jener Menschenverächter, die bei den Jusos offensichtlich die Mehrheit stellen, meine Damen und Herren."
459512,"Nach wie vor haben wir die Situation, dass die Banken spekulieren können, soviel sie wollen - es haften immer die Steuerzahlerinnen und Steuerzahler für sämtliche Verluste."
1182090,"Wir haben eine Menge Parallelgesellschaften in Deutschland, aber eine der schlimmsten Parallelgesellschaften, die wir haben, ist die Parallelgesellschaft der Lobbyisten und Speichellecker, in der sich leider viele Politiker in diesem Land bewegen."
1015383,"Aber gerade die Durchschnittsverdiener, die Normalverdiener, und Menschen mit geringem Einkommen brauchen doch die Unterstützung der Politik."
558735,"Ausländerbehörden und Sozialarbeiter haben ein offenes Ohr für die Belange der Flüchtlinge und tun viel, um den Menschen zu helfen."
980171,"Statt den Interessen der Automobillobby zu folgen, muss die Bundesregierung den umfassenden Umbauprozess des Verkehrs steuern und moderieren."
724166,"Das, was Sie jetzt kritisieren, haben Sie selbst mit verbockt."
321270,"Schon allein deshalb tut sich die Regierung unheimlich schwer, ihre Bevölkerung zu erreichen, ganz zu schweigen davon, für die Sicherheit der Bevölkerung zu sorgen."
95348,"Ob Deutschland als größte Volkswirtschaft der Welt, „Kobold“ als Rohstoff in Batterien oder Stromnetze als Speicher: Regelmäßig leisten die Grünen mit ihren Aussagen wirtschafts- und energiepolitische Offenbarungseide."
876028,"Wir können nicht mehr hinnehmen, dass Sie ignorieren, was 83 Prozent der Menschen in diesem Land wollen."
1218464,Die Arbeitsbedingungen waren für die allermeisten Arbeitnehmerinnen und Arbeitnehmer miserabel.
905478,"Die Bürger haben ein Recht darauf, in ihrem Zuhause sicher zu leben."
14881,"Wir als AfD, als die neue Arbeitnehmer- und Volkspartei, fordern: Wir brauchen Gewerkschaften, die sich auf ihre Kernaufgabe konzentrieren, Gewerkschaften wie ALARM! oder AVA."
1168509,"Sie sind dabei, Ihre wissenschafts- und forschungspolitische Reputation in diesem Land zu verlieren."
602813,"Die Deckelung soll zukünftig verhindern, dass die Verbraucherinnen und Verbraucher, wenn sie denn plötzlich im ländlichen Raum Geld brauchen und ihre Sparkasse, ihre Bank nicht finden, aber eben auch auf Reisen, an Flughäfen und auf Bahnhöfen nicht im Übermaß zur Kasse gebeten werden."
501969,"Auf der anderen Seite war das aber auch eine Konsequenz der harten Sparmaßnahmen und der falschen Anpassungspolitik der Euro-Gruppe, der Bundesregierung und der Troika."
60858,Mit dem PRP-System besteht kein Anreiz mehr für überflüssige Mehrleistungen und Gewinnoptimierung durch Investoren.
238605,"Was war sie damals für ein Idol, auch für die Altparteien, und wie ist sie in den letzten Jahren von den Altparteien verlassen worden!"
1011496,"Wer den Antrag der FDP liest, stellt fest, dass sie darin ihre neoliberalen Ladenhüter der letzten Jahre aufwärmt."
101644,"Damit erweisen Sie eben auch den Autobauern einen Bärendienst, und damit sind Sie im Grunde keinen Deut besser als Oliver Krischer, der hier eben gerade gesprochen hat, die Grünen allgemein oder die Linken, die den falschen Propheten der Deutschen Umwelthilfe hinterherlaufen."
323684,"Die Jugend, die die deutsche Teilung und die Teilung Europas nicht erlebt hat und die weder Krieg noch Stau an der Zollstation auf dem Brenner erlebt hat, für Europa zu begeistern, ist ein wichtiges Anliegen des Programms."
1207295,Die Bundeskanzlerin installiert ihre sogenannten Kronprinzessinnen nach feudaler Art.
1082968,"Meine Fraktion, die Fraktion der Freien Demokraten, und, ich denke, auch die allermeisten Mitglieder dieses Hauses möchten keinem Menschen in Afrika sagen müssen, dass wir sein Kind nicht gerettet haben, nicht, weil wir es nicht konnten, sondern, weil wir es nicht wollten – so, wie es die AfD beantragt."
786834,"Wir müssen das Ziel, dass die Menschen an unserer Gesellschaft teilhaben können, verinnerlichen."
108820,"Dass die Renten steigen, ist nicht nur deswegen gut, weil die Rentnerinnen und Rentner an der Wohlstandsentwicklung teilhaben sollen, sondern es ist gerade jetzt gut, weil ein Großteil der Rente in den Konsum geht."
692923,"Jede, wirklich jede Bundesregierung - das sage ich auch mit einem selbstkritischen Blick auf die rot-grüne Regierungszeit - beteuert immer, dass in Deutschland eine restriktive Rüstungsexportpolitik betrieben wird."
798776,"Das ist das große Thema Bildungsintegration für Migranten, für Schutzsuchende und für Flüchtlinge."
194734,"Ihr bayerischer Adlatus, Markus Söder, greift noch tiefer in die Trickkiste autoritärer Herrschaft und wirft sogar mit Ausgangssperren um sich."
734487,"Ganz Europa leidet noch unter den Folgen der Finanz- und Wirtschaftskrise, der Staatsschulden- und der Bankenkrise."
853958,"Wichtig ist mir dabei aber auch, dass wir die Menschen mitnehmen, die in Bezug auf die Anforderungen der Zukunft immer noch Ängste haben."
535360,"Ich finde, es ist unsere Aufgabe als gewählte Volksvertreter, die Anliegen der Bürger aus den Bereichen des Lebens aufzunehmen, die mit dem Mindestlohngesetz zu tun haben."
391405,"Das ist ein grandioses Scheitern der SPD, die vor der Wahl noch die gleichen Forderungen hatte, die wir als Opposition, als Grüne und als Linke, haben, nämlich für eine gerechte und nachhaltige Finanzierung im Gesundheitswesen zu sorgen."
209230,"Die Große Koalition ist müde und offenkundig unwillig, die Probleme zu lösen."
1241722,"Es ist das Maß der Industrialisierung, das die Menschen zu Recht nicht mehr wollen."
704632,"Rentner und Arbeitslose werden aus den Wohnungen und aus den Nachbarschaften verdrängt, in denen sie zum Teil Jahrzehnte gelebt haben."
91512,"Deswegen müssen wir dafür sorgen, dass die Multis in Europa ihre Steuern zahlen."
426195,"Dieses furchtbare Bündnis - Kastenwesen, Militärs, Rüstungsindustrie - ist immer noch lebendig bzw. lebendig geblieben."
719970,"CSU, AfD, Linke - die Troika des Populismus!"
947772,"Wo ist eigentlich die Arbeitnehmervertretung der SPD, die Ihnen Ihre Arbeitsplatzvernichtungsstrategie ausredet?"
982535,Denn mit ihrer Asylpolitik hat die Bundeskanzlerin den EU-kritischen Briten das Hauptargument für den Brexit geliefert und den Osteuropäern – die Frau Bundeskanzlerin ist nicht mehr da – gute Gründe gegen den weiteren Weg nach Westen.
1171978,"Das ist der Unterschied zwischen Ihnen und uns: Wir betrachten diesen Strukturwandel ganzheitlich, während Sie nur einen Bestandteil herauslösen und sagen: Ihr müsst jetzt sofort die Kohlekraftwerke abstellen. – Das ist immer wieder der Trick der Grünen: Sie versprechen, dass der globale Klimawandel aufgehalten wird, wenn die Kohlekraftwerke jetzt sofort abgeschaltet werden."
1138884,"Das heißt, wir sehen, die größte Bedrohung für das Leben, das Wohlbefinden und das Glück der Leute geht von einer Deindustrialisierung aus, wie Sie sie zum Beispiel mit der Verkehrs- und der Energiewende in diesem Land vorantreiben wollen."
472104,"Die elf Kolleginnen sind jetzt arbeitslos, und die Patientinnen, die Heimbewohnerinnen, haben keinen Ansprechpartner mehr."
40035,"Sie sind in einem braunen Sumpf versunken, aus dem Sie nicht mehr herauskommen können."
148958,"Nach drei Jahren der Flickschusterei ist das Regelwerk aus Abgeordnetengesetz, Verhaltensregeln und Ausführungsbestimmungen zu den Verhaltensregeln inzwischen so unübersichtlich geworden, dass die Transparenzregeln selbst intransparent werden."
313406,"Sie doch Ihren Saustall auf, bevor Sie hier die Zivilgesellschaft angreifen, die einen wichtigen Beitrag leistet für eine funktionierende Demokratie!"
